ID,sample_type,condition,days.post.infection,DigitizedPosition,X70.012_0.234,X70.013_2.191,X70.065_0.36,X70.065_0.264,X72.081_0.36,X72.081_2.59,X73.532_0.256,X73.532_2.17,X73.532_5.806,X73.586_2.29,X74.06_6.197,X76.039_2.967,X76.039_5.818,X76.039_0.776,X78.529_0.597,X79.018_0.238,X79.018_0.479,X79.515_0.254,X80.948_0.255,X81.033_0.422,X81.033_1.164,X81.045_4.731,X81.045_4.715,X81.045_4.884,X81.52_0.234,X81.52_0.536,X81.521_1.907,X82.014_0.63,X82.537_5.655,X82.537_2.213,X82.537_0.3,X82.945_0.261,X83.022_0.294,X83.049_2.582,X85.076_3.319,X86.096_0.435,X86.993_0.273,X86.993_1.09,X86.993_0.425,X87.1_0.445,X87.534_0.259,X87.534_2.176,X87.534_0.593,X87.534_0.306,X88.023_0.244,X89.06_1.538,X89.507_3.745,X89.507_2.324,X90.055_3.01,X90.055_0.307,X90.091_0.718,X91.054_0.616,X94.045_0.237,X94.045_2.164,X94.045_3.663,X95.049_0.352,X95.049_0.622,X95.06_0.234,X96.922_0.259,X98.014_6.356,X98.512_2.121,X98.984_0.326,X98.984_0.633,X98.984_0.819,X99.01_6.355,X99.042_2.166,X99.042_0.562,X99.055_4.619,X99.091_4.051,X99.531_1.141,X99.531_0.242,X100.011_5.623,X100.024_0.235,X100.024_2.164,X100.024_0.611,X100.024_0.959,X100.029_0.27,X100.076_0.775,X100.076_2.552,X101.008_0.323,X102.034_0.232,X102.034_2.827,X102.034_2.046,X102.055_0.273,X102.115_2.248,X103.054_0.603,X103.054_0.631,X104.039_0.293,X104.053_0.365,X104.107_0.257,X104.107_0.27,X104.107_0.565,X105.003_1.115,X105.003_0.407,X105.07_0.771,X106.05_0.39,X106.05_5.825,X106.05_0.261,X106.065_2.49,X107.031_0.293,X107.049_0.613,X109.034_0.275,X109.522_6.295,X109.531_0.279,X110.009_0.256,X110.009_2.17,X110.009_0.453,X110.009_0.79,X110.071_0.259,X111.02_3.8,X111.039_0.544,X111.039_0.259,X111.044_0.724,X112.006_0.239,X112.037_0.299,X112.037_0.286,X112.05_0.257,X112.05_0.355,X112.112_0.305,X112.112_2.294,X112.896_0.257,X113_0.305,X113_0.8,X113_0.546,X113.034_2.831,X113.034_0.748,X113.964_2.759,X114.04_0.32,X114.055_6.058,X114.066_0.414,X114.066_5.784,X115.037_0.29,X115.086_5.802,X116.07_0.305,X117.054_1.285,X117.054_0.564,X117.074_0.354,X117.074_0.264,X118.086_2.9,X118.086_3.269,X118.086_0.335,X118.086_5.606,X119.019_0.331,X119.089_0.337,X119.09_0.344,X120.02_0.346,X120.065_2.807,X120.065_2.957,X120.065_3.147,X120.065_0.364,X120.065_5.767,X120.065_0.267,X120.065_2.579,X120.081_2.129,X120.081_3.555,X120.081_3.219,X120.081_0.624,X120.102_0.296,X121.017_0.343,X121.065_0.415,X121.072_0.324,X121.084_0.627,X122.057_0.935,X122.058_0.609,X122.058_0.356,X122.06_2.5,X122.096_0.772,X122.586_2.196,X123.04_0.237,X123.04_2.169,X123.04_5.827,X123.044_0.714,X123.055_0.381,X123.594_2.158,X124.024_0.317,X124.041_0.424,X124.059_0.371,X124.087_3.596,X125.53_6.033,X125.986_1.805,X125.986_2.173,X126.022_0.286,X126.022_0.569,X126.972_6.094,X127.039_3.104,X127.039_5.972,X127.05_0.711,X127.123_0.606,X128.019_0.25,X128.019_2.169,X128.019_0.995,X128.019_0.534,X128.076_2.233,X128.118_3.505,X128.118_3.504,X129.014_0.31,X129.139_0.337,X129.139_2.295,X129.594_2.27,X130.159_2.243,X130.525_0.235,X130.602_2.162,X130.602_2.25,X131.01_0.288,X131.049_0.619,X131.053_5.807,X131.081_4.115,X131.129_0.24,X131.533_3.708,X132.077_0.269,X132.077_2.615,X132.077_3.845,X132.081_1.081,X132.531_5.574,X132.531_5.841,X133.032_0.368,X133.032_0.303,X133.035_0.321,X133.061_0.397,X133.061_0.247,X133.097_0.318,X133.097_0.297,X133.099_0.446,X133.099_0.445,X133.105_0.453,X133.105_3.476,X134.045_0.397,X134.045_0.247,X134.069_0.299,X134.117_0.263,X135.003_0.283,X135.032_0.327,X135.084_2.185,X136.048_0.28,X136.062_5.814,X136.076_0.413,X136.076_0.361,X136.076_2.554,X136.59_2.201,X137.071_0.264,X138.049_0.399,X138.052_0.282,X138.055_1.76,X138.055_1.007,X138.055_2.162,X138.091_0.41,X138.108_2.276,X139.05_0.34,X139.099_0.51,X139.531_0.546,X139.531_0.244,X139.988_5.571,X140.068_0.285,X140.068_0.284,X140.082_3.72,X141.051_2.173,X141.066_0.295,X142.033_0.233,X142.034_0.413,X142.035_0.317,X142.047_0.284,X142.59_2.252,X142.948_0.256,X143.031_0.312,X143.036_0.329,X143.118_2.288,X143.118_2.202,X143.997_0.63,X143.997_2.182,X144.048_0.57,X144.065_2.896,X144.081_1.753,X144.081_1.235,X144.605_0.363,X144.605_2.165,X144.982_2.134,X145.049_1.368,X145.05_5.777,X145.086_2.018,X145.134_0.39,X146.06_2.262,X146.06_1.117,X146.081_5.919,X146.081_0.397,X146.117_1.118,X146.117_0.26,X146.117_1.513,X146.118_2.165,X146.165_0.294,X146.165_2.722,X146.165_1.085,X146.165_2.264,X146.165_0.403,X146.604_0.521,X146.605_2.223,X146.98_2.172,X147.014_0.346,X147.044_0.498,X147.044_2.222,X147.049_1.8,X147.05_0.319,X147.071_2.235,X147.076_0.356,X147.076_0.255,X147.113_3.107,X147.113_5.767,X147.612_2.239,X147.613_0.509,X147.984_2.12,X148.004_0.254,X148.043_0.365,X148.043_0.464,X148.06_0.365,X148.06_0.261,X148.075_2.443,X148.076_2.533,X148.133_0.27,X149.012_0.316,X149.06_0.615,X150.014_0.254,X150.058_0.244,X150.058_3.119,X150.058_3.491,X150.058_0.375,X150.977_0.285,X151.035_0.238,X151.035_0.58,X151.035_2.163,X151.035_5.748,X151.035_0.28,X151.035_0.789,X151.039_0.243,X151.039_0.554,X151.039_5.876,X151.045_0.329,X151.061_0.364,X151.097_4.291,X151.112_2.854,X152.032_0.333,X152.054_0.366,X152.056_0.476,X152.057_0.497,X152.105_2.168,X152.111_2.278,X153.033_0.243,X153.033_0.611,X153.041_0.441,X153.041_0.727,X153.113_3.661,X154.026_0.28,X154.059_0.275,X154.084_0.32,X154.097_0.306,X155.028_0.345,X155.043_0.241,X155.079_0.287,X156.014_0.371,X156.036_0.309,X156.042_0.275,X156.051_0.321,X156.077_0.312,X156.077_0.256,X156.545_2.153,X157.122_2.822,X158.012_0.311,X158.03_0.321,X158.081_0.591,X158.117_0.461,X158.165_0.303,X158.922_0.263,X158.922_0.48,X158.961_1.929,X158.964_0.233,X159.028_0.346,X159.076_0.379,X159.076_0.255,X159.092_1.119,X159.102_2.309,X159.113_2.191,X159.113_0.692,X159.113_2.253,X159.969_5.82,X160.064_2.56,X160.075_0.499,X160.096_1.381,X160.133_0.271,X161.029_0.331,X161.029_0.307,X161.029_0.783,X161.029_2.179,X161.04_0.309,X161.092_0.323,X161.107_1.356,X162.05_0.28,X162.055_2.214,X162.055_2.341,X162.055_0.631,X162.076_2.918,X162.076_3.216,X162.076_0.277,X162.076_0.353,X162.112_0.258,X162.618_0.614,X163.002_0.273,X163.06_0.378,X163.097_4.077,X163.595_2.252,X163.595_2.165,X163.978_0.261,X164.029_0.269,X164.067_2.174,X164.07_2.404,X164.074_0.562,X164.93_0.248,X165.051_0.342,X165.054_0.375,X165.055_0.403,X165.055_1.93,X165.061_0.322,X165.091_2.853,X165.091_3.116,X166.053_0.253,X166.084_0.268,X166.086_3.029,X166.086_0.616,X166.121_2.154,X166.121_0.393,X166.121_2.246,X166.951_0.288,X167.012_0.238,X167.013_0.536,X167.031_0.319,X167.083_0.605,X167.083_0.62,X167.089_0.632,X167.143_2.949,X168.09_0.614,X168.093_0.625,X168.147_0.311,X169.035_0.33,X169.046_0.445,X169.058_0.267,X169.095_0.268,X169.095_0.31,X169.986_0.247,X170.03_0.332,X170.033_0.279,X170.033_0.432,X170.042_0.292,X170.042_0.253,X170.058_0.305,X170.081_0.375,X170.092_0.29,X170.096_3.58,X170.445_0.818,X170.445_2.254,X170.603_2.21,X171.017_0.251,X171.113_2.217,X171.113_0.744,X171.113_2.298,X171.149_2.503,X172.031_0.282,X172.04_0.306,X172.12_0.499,X172.121_2.158,X172.121_2.241,X172.52_2.157,X173.042_0.265,X173.11_2.196,X173.116_2.238,X173.116_2.152,X173.117_2.755,X173.129_0.97,X173.539_2.118,X174.055_2.364,X174.149_0.563,X174.954_5.858,X174.991_0.349,X175.002_0.317,X175.045_0.32,X175.058_0.279,X175.108_0.405,X175.108_0.7,X175.108_0.381,X175.119_0.283,X175.119_2.213,X175.119_3.765,X175.119_5.693,X175.144_0.264,X175.148_2.387,X176.037_0.451,X176.041_0.29,X176.066_0.295,X176.066_0.444,X176.071_2.519,X176.092_0.32,X176.103_0.369,X176.103_0.259,X176.116_0.285,X177_0.313,X177.054_2.484,X177.102_0.487,X177.127_2.795,X177.164_2.47,X178.024_0.294,X178.058_0.369,X178.059_0.273,X178.6_2.168,X179.04_0.322,X179.07_2.621,X179.128_0.577,X179.128_0.582,X179.128_2.251,X179.129_2.161,X179.143_2.858,X179.143_3.009,X179.179_3.013,X180.003_0.271,X180.065_1.901,X180.086_0.366,X180.102_1.842,X180.102_2.149,X180.124_0.432,X180.136_2.139,X180.136_0.484,X180.136_2.238,X180.616_2.186,X181.108_2.153,X181.122_2.702,X181.126_0.377,X182.081_0.407,X182.081_2.975,X182.081_5.821,X182.081_0.252,X182.985_5.695,X182.985_2.775,X183.012_0.29,X183.065_1.944,X183.074_0.295,X183.084_0.403,X183.138_3.045,X183.149_2.554,X183.149_2.976,X183.61_0.649,X184.058_0.28,X184.073_0.356,X184.073_2.891,X184.073_3.679,X184.073_0.253,X184.094_0.281,X184.097_2.404,X184.618_2.149,X184.618_2.276,X184.618_2.168,X184.986_3.274,X185.032_0.264,X185.032_0.373,X185.042_0.299,X185.068_0.282,X185.069_0.284,X185.078_1.873,X185.117_2.825,X185.128_2.246,X185.96_0.256,X186.018_0.285,X186.061_0.323,X186.073_0.306,X186.076_0.424,X186.634_0.373,X187.036_0.293,X187.058_0.304,X187.108_0.341,X187.108_0.26,X187.133_2.999,X187.144_2.167,X187.144_0.6,X187.144_2.243,X187.144_0.872,X187.144_1.217,X187.623_0.461,X187.624_0.476,X187.624_2.237,X188.035_0.26,X188.068_0.443,X188.071_2.18,X188.071_1.187,X188.071_3.295,X188.116_2.177,X188.116_0.418,X188.121_0.376,X188.176_0.297,X189.016_0.267,X189.047_0.293,X189.123_0.38,X189.123_0.513,X189.123_0.841,X189.127_3.041,X189.134_0.283,X189.16_0.248,X190.05_2.573,X190.05_2.248,X190.056_0.303,X190.086_2.69,X190.09_2.219,X190.804_0.519,X191.023_0.328,X191.039_0.295,X191.04_0.269,X191.048_0.32,X191.077_0.244,X191.077_0.283,X191.102_0.341,X191.102_0.273,X191.154_2.32,X191.464_0.46,X191.626_2.205,X191.626_2.275,X192.015_0.282,X192.024_0.266,X192.04_0.297,X192.055_0.245,X192.065_2.871,X192.065_2.335,X192.069_1.481,X192.102_2.351,X192.102_2.595,X192.106_2.247,X192.106_2.168,X192.124_2.279,X192.598_2.199,X192.701_2.719,X192.98_1.924,X193.002_0.34,X193.122_2.391,X193.131_0.567,X193.132_0.886,X193.159_2.494,X193.195_3.082,X194.022_0.274,X194.032_0.374,X194.033_0.273,X194.048_0.349,X194.081_2.208,X194.102_0.245,X194.139_0.515,X194.139_2.132,X194.14_0.549,X194.143_3.187,X194.152_2.21,X194.631_2.16,X194.631_0.385,X194.632_2.237,X194.65_0.374,X194.65_2.269,X195.065_2.482,X195.123_0.641,X195.123_2.19,X195.123_0.384,X195.138_2.637,X195.138_2.867,X195.174_2.483,X195.459_0.505,X195.611_0.621,X195.611_2.224,X195.968_0.245,X196.097_0.778,X196.121_2.163,X196.122_0.606,X196.133_2.398,X196.133_2.52,X196.878_0.265,X197.089_0.304,X197.101_0.264,X197.101_0.279,X197.128_0.673,X197.19_3.026,X198.085_0.259,X198.089_0.253,X198.097_0.356,X198.105_2.183,X199.048_0.287,X199.069_0.288,X199.132_0.374,X199.132_2.281,X199.144_0.622,X199.605_2.208,X200.032_0.28,X200.04_0.287,X200.044_0.248,X200.068_0.286,X200.077_0.655,X200.077_0.332,X200.121_0.491,X200.164_0.473,X200.237_2.721,X200.602_0.981,X200.603_2.183,X201.006_2.406,X201.016_0.311,X201.074_0.357,X201.123_0.525,X201.123_2.216,X201.147_0.706,X201.147_2.202,X201.147_0.917,X201.147_1.43,X201.147_1.996,X201.611_2.359,X201.934_0.263,X202.086_2.243,X202.119_2.202,X203.053_0.255,X203.11_0.539,X203.127_2.593,X203.128_2.93,X203.139_0.749,X203.139_0.461,X203.139_2.227,X203.139_0.869,X203.139_2.341,X203.139_1.438,X203.15_0.276,X203.223_0.236,X203.223_0.388,X203.223_2.183,X203.223_6.26,X203.223_1.172,X204.042_0.435,X204.042_0.619,X204.063_0.326,X204.072_0.311,X204.086_5.758,X204.086_0.271,X204.087_0.522,X204.105_2.377,X204.123_0.282,X204.134_2.078,X204.134_2.245,X204.135_0.495,X204.135_0.321,X204.136_1.499,X204.136_0.86,X204.136_2.187,X205.064_0.402,X205.068_0.271,X205.097_1.056,X205.097_2.44,X205.097_1.243,X205.097_3.311,X205.101_0.266,X205.108_0.629,X205.118_0.378,X205.131_2.573,X205.17_2.404,X206.04_0.266,X206.045_2.224,X206.046_0.267,X206.055_0.245,X206.081_2.472,X206.655_2.18,X206.717_2.8,X207.014_0.273,X207.05_0.25,X207.051_0.285,X207.065_2.636,X207.071_0.301,X207.08_0.408,X207.138_2.954,X207.138_2.756,X207.639_0.57,X207.639_0.578,X207.639_2.217,X207.998_0.267,X208.06_3.37,X208.06_2.75,X208.06_2.207,X208.063_0.389,X208.155_2.271,X208.634_0.446,X208.647_0.696,X208.647_1.247,X208.647_0.967,X208.647_2.17,X208.653_0.405,X208.799_2.151,X208.992_2.455,X209.018_0.317,X209.019_0.252,X209.081_2.642,X209.092_0.627,X209.115_0.307,X209.126_0.474,X209.126_2.187,X209.619_2.198,X209.637_2.162,X209.637_0.435,X209.637_2.236,X210.05_0.465,X210.109_2.548,X210.124_2.145,X211.105_0.291,X211.105_0.582,X211.133_2.864,X211.206_3.087,X211.552_0.531,X211.552_0.242,X212.112_0.36,X212.116_2.205,X212.116_0.536,X212.121_2.204,X212.164_3.122,X213.001_0.333,X213.075_0.255,X213.075_0.287,X213.098_0.279,X213.098_0.502,X213.123_0.431,X213.123_0.261,X213.129_2.246,X213.135_0.427,X213.148_2.654,X213.148_2.87,X213.214_2.718,X214.059_0.257,X214.144_2.588,X214.155_2.123,X214.253_2.732,X214.647_1.016,X214.647_2.218,X215.016_0.394,X215.139_0.489,X215.655_1.253,X215.655_2.125,X215.655_0.761,X215.655_2.238,X216.018_0.312,X216.063_0.36,X216.063_0.24,X216.626_2.17,X216.626_2.243,X216.645_0.493,X216.791_2.182,X217.068_0.286,X217.097_1.977,X217.118_0.306,X217.143_2.804,X217.154_1.975,X217.154_2.207,X217.155_0.589,X217.155_2.3,X218.087_0.327,X218.113_0.353,X218.113_0.249,X218.121_2.45,X218.138_0.466,X218.138_2.275,X218.139_0.516,X218.15_0.333,X218.153_2.593,X219.026_0.253,X219.027_0.25,X219.045_2.157,X219.113_2.25,X219.116_2.528,X219.129_0.942,X219.129_2.233,X219.129_1.538,X219.134_0.387,X219.134_0.697,X219.134_1.099,X220.037_0.335,X220.071_0.248,X220.097_2.441,X220.118_0.98,X220.137_2.185,X220.557_0.261,X220.616_2.212,X221.024_0.259,X221.054_0.262,X221.062_0.308,X221.092_0.655,X221.095_0.426,X221.105_2.623,X221.129_2.14,X221.153_2.753,X221.154_2.976,X221.186_0.269,X221.23_2.682,X221.639_2.358,X221.642_1.079,X221.642_2.208,X221.654_0.699,X222.02_0.272,X222.029_0.245,X222.076_2.401,X222.143_2.191,X222.644_0.538,X222.645_2.216,X222.645_0.68,X222.656_0.443,X222.663_2.184,X222.663_0.905,X223.107_0.78,X223.108_1.308,X223.108_1.121,X223.108_2.112,X223.132_2.668,X223.634_0.527,X223.634_2.207,X223.641_2.186,X223.642_2.101,X224.055_0.642,X224.631_0.903,X224.631_2.166,X224.992_0.249,X225.076_2.431,X225.12_0.33,X225.121_0.609,X225.148_2.775,X225.148_3.025,X225.618_3.13,X226.045_0.265,X226.105_0.287,X226.137_2.16,X226.143_2.569,X226.144_2.351,X226.618_3.13,X226.626_3.219,X226.629_0.627,X226.951_0.236,X226.952_0.239,X227.079_0.29,X227.079_0.651,X227.114_0.391,X227.114_0.334,X227.116_2.134,X227.145_2.128,X227.164_2.77,X227.164_3.015,X227.164_3.04,X227.2_2.88,X227.626_3.209,X228.098_0.352,X228.098_0.536,X228.116_2.192,X228.123_2.003,X228.124_2.168,X228.207_2.592,X228.663_2.097,X228.663_2.25,X229.019_1.071,X229.032_0.277,X229.058_0.304,X229.118_0.411,X229.124_0.55,X229.143_2.77,X229.143_2.505,X229.154_1.109,X229.155_0.299,X229.155_2.188,X229.155_1.228,X229.155_0.553,X229.155_3.263,X229.658_1.676,X229.658_2.16,X229.67_2.056,X229.81_0.516,X230.042_1.983,X230.043_2.265,X230.043_0.501,X230.063_2.793,X230.063_2.871,X230.186_0.425,X230.186_0.273,X230.211_2.69,X230.623_2.419,X230.642_0.552,X230.66_0.634,X230.66_2.104,X230.66_2.212,X231_0.256,X231.129_0.944,X231.138_2.466,X231.14_0.431,X231.17_1.74,X231.17_1.057,X231.17_1.39,X231.17_2.159,X231.17_3.341,X231.632_0.47,X231.641_2.135,X232.1_2.469,X232.103_0.311,X232.129_0.383,X232.136_2.532,X232.14_0.311,X232.154_0.349,X232.154_1.002
1,stomach,uninfected,12,4,0,0,0.000590314,0,0.003442908,0.000252032,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264758,3.32E-05,0,0,0,0,0,0.001618945,0,0,0,0,0,0,0,0,0,0,0,0.000285966,0,0,0,0,0.000438317,0,9.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011629537,0.004347821,0,0,0.000420643,0,0,0,0.002969243,0,6.12E-05,0.000229763,0,0.026899931,0,0,0,0,0.001300811,0,0,0,0,0.000562035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569105,4.49E-05,0,0.000105337,0,0,0,0,0.004807346,0,0,0,0,0,0.008094723,0,0.015906661,0,0,0,0,0,0,0,0,0,0.00047013,0,0,0,0,0,0.002838455,0,0,0,0,0,0,0.038882949,0,0,0.000133969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130081,0,0,0,0,0,0,0.000205726,0.000685754,0,0,0,0,0.009614693,0,0,0,0,0,0.00123365,0,0,0,0,0,0.000813007,0.000138565,0,0.007988679,0,0,0,0,0,0.000157653,0,0,0.000378225,0,0.001000352,0,0,0,0,0,0.00085189,0,0,0,0,0,0,0,0,0,0,0.000795333,0,0,0,0,0,0,0,0.000308236,0,0.000160481,7.85E-05,0,4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340756,0,0.002569809,0.01346764,0,0,0,0.002067866,5.48E-05,0,0,0,0,0,0,0,5.41E-05,0,0,0,0,0.001325555,0,0,0,0,0,0,0.000745846,0,0,0.001555318,0.000125839,0,0,0,0,0.000523152,0,0,0,0,0.009543997,4.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161894,0.000385295,0,0,0,0,0,0,0,0,9.05E-05,0.000424178,0.00056557,0,0,0,0,0,0,0.000455991,0,0.001360903,0,0,0,0,0,0,0,0,6.29E-05,0,0,0,0.000827146,0,0,0,0,0,0,0,0,0,0.000639801,0,0.000115235,0,0.000288794,0,0,0,0.001102862,0,0,0,0,0,0,0,0,0.001505831,0.002272885,0,0,0,0,0,0,0.00018381,0,0,0,7.78E-05,0,0,0,0.00094733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343584,0,0.012902069,0,0.000291976,0,2.75E-05,0,0,0.000410038,0,0,0.000248851,0,0.000452456,0,6.04E-05,0,0,0,0,0.000345351,0,0,0,0,5.48E-05,0.000512548,6.54E-05,0,0,0.000193708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000873099,0,0,0.001053374,0,0,0.019547519,0,0,0,0,0,0,0,6.19E-05,0,0,0,0,0,0.000218451,0,0,0.000249911,0,0,0,0,0.000113114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000650406,0.000112407,0,0,0,0,0,0.0094733,0,0,0,0,0,0,0,0.000367621,0,0,0.003428769,0,5.41E-05,0.000244609,0,0,0,0.00104277,0,0,0.000820077,0,0,0,0.000200777,0,0.000965004,0.000275008,0,0,0,0,0.000255567,0,0,0,0,0,0,0,0.000445387,0,0,0.000297631,0.000607988,0.000157299,0,0,0,0,0,0,0.00020608,0,0.009331908,0,0,0,0,0,0,0,0,0.011311403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108165,0,0.000519618,0,0,0,4.49E-05,0,0,0,0,0,0,0,0.000210321,3.85E-05,0,0,0,0,0,0.000827146,0,0,0,9.01E-05,0,0,0,0,0,0,0,0,0,5.55E-05,0,0,0,0,0,0,0,6.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127607,0,0,0.000142806,0.000250618,0,0,0,0,0,0,0,0.000124072,0.000103217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364086,0,0.000463061,3.64E-05,0,0,0,0,6.08E-05,0,0,0.00227642,0,0,0,0.02142097,0,0.000406504,0,0,0,0,0,0.00074938,0,0,0,0,0,0.000145988,0,0,0,0.000706963,0.000109226,0.00171085,0,0,0.000155532,0,0.000295157,0,0,0,0,0.022799547,0,0,0,0,0,0.000823612,4.70E-05,0,0,0,0,0.000494874,0,0,0.000103924,0,3.14E-05,0,0,0,9.47E-05,0,0,9.12E-05,0,0,0,0,0,0,0,0,0,0.00037469,0,0.000353128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547896,0,0,0,0,0,0,0,0,0,0,0,0.000143513,0,0,0,0,0,0,0,0,0,3.82E-05,0,0,0,0,0.000323789,0,0,0.000288087,0,0,0,0.000516083,0,0,0,0,0,0,0,0.003071753,0,0,0,0.000138211,0.000611523,0.002400138,0,0,0.000118416,0,0,0.000371155,0,0,0,0,0.000586779,0,0,0,0,0.001739128,0,0,0,0.007917982,0,0,0,0,0.000109579,0,0,0,0,0,0,0,0.000434782,0,0,0,0,0.000341816,0,0,0.000926121,0,0.000100742,0,0.000283492,0,0,0,0,0,0,0,0,0.004277124,0,0,0,0,0,0,0,0,0,0.000277129,0,0,0,0.000434782,0,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000289148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187697,0,0,0.000124779,0,0,0,0,0,0,0,0,0.004630606,0,0,0,0,0,0,9.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000121951,0,0,0,0,0,0,0,0,0.036055098,0,0,0,0,0,0,0.000193708,0,0,0,0.001947682
